Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2023,Spring,2023-sp,ECE,483,Analog IC Design,DIS,2,19,5,4,8,2,2,1,2,0,0,0,1,0,"Hanumolu, Pavan Kumar"
2023,Spring,2023-sp,ECE,486,Control Systems,DIS,5,14,5,0,15,3,0,3,0,0,1,0,1,0,"Dominguez-Garci, Alejandr"
2023,Spring,2023-sp,ECE,490,Introduction to Optimization,DIS,5,15,9,2,5,0,0,1,2,0,0,0,0,0,"Veeravalli, Venugopal V"
2023,Spring,2023-sp,ECE,498,Power Electronics Control,LEC,14,3,7,0,0,0,0,0,0,0,1,0,0,0,"Banerjee, Arijit"
2023,Spring,2023-sp,ECE,508,Manycore Parallel Algorithms,LEC,2,29,4,3,8,1,0,0,0,0,0,0,1,1,"Lumetta, Steven S"
2023,Spring,2023-sp,ECE,515,Control System Theory & Design,DIS,2,11,4,3,1,0,0,0,0,0,0,0,0,0,"Salapaka, Srinivasa M"
2023,Spring,2023-sp,ECE,522,Emerging Memory/Storage System,LBD,1,21,1,2,0,0,0,0,0,0,0,0,1,0,"Huang, Jian"
2023,Spring,2023-sp,ECE,526,Distributed Algorithms,LEC,2,5,4,9,1,2,0,2,0,0,1,0,1,0,"Ren, Ling"
2023,Spring,2023-sp,ECE,534,Random Processes,DIS,10,17,12,4,1,0,0,0,0,0,0,0,0,1,"Katselis, Dimitrios"
2023,Spring,2023-sp,ECE,540,Computational Electromagnetics,LEC,3,7,3,4,3,0,1,0,0,0,0,0,0,0,"Jin, Jianming"
2023,Spring,2023-sp,ECE,549,Computer Vision,LCD,1,64,15,11,6,4,2,2,0,1,0,1,2,0,"Gupta, Saurabh"
2023,Spring,2023-sp,ENG,111,ARISE Enrichment,LCD,5,17,7,4,0,2,1,0,0,0,0,0,0,0,"Montagner Marti, Aldo"
2023,Spring,2023-sp,ENG,211,Empowering Academic Success,ONL,28,4,3,0,2,0,0,0,1,0,0,1,0,1,"Tempel, Dana M"
2023,Spring,2023-sp,ENG,377,ELA Leadership Training,LCD,0,28,0,0,1,0,0,0,0,0,0,0,0,0,"Nunes, Alison C"
2023,Spring,2023-sp,ENG,398,Grainger Engr: Design Your Exc,LCD,0,11,0,0,7,0,0,3,0,0,3,0,1,0,"Kolar, Alexandra F"
2023,Spring,2023-sp,ENG,471,Seminar Energy & Sustain Engrg,ONL,9,18,6,5,6,0,0,1,0,0,0,0,0,0,"Abelson, John R"
2023,Spring,2023-sp,ENG,571,Theory Energy & Sustain Engrg,LCD,8,17,2,0,1,0,0,0,0,0,0,0,0,1,"Abelson, John R"
2023,Spring,2023-sp,ENG,598,Teaching and Leadership,LCD,0,16,0,0,3,0,0,8,0,0,1,0,0,0,"Beckman, Mattox A"
2023,Spring,2023-sp,IE,300,Analysis of Data,LEC,1,4,6,5,16,8,6,5,1,3,3,0,2,0,"King, Douglas M"
2023,Spring,2023-sp,IE,300,Analysis of Data,LEC,0,13,8,13,18,10,8,7,5,1,1,0,0,0,"Vogiatzis, Chrysafis"
2023,Spring,2023-sp,IE,310,Determin Models in Optmzation,LCD,12,37,16,13,12,3,1,0,0,0,0,0,0,0,"Garg, Jugal"
2023,Spring,2023-sp,IE,330,Industrial Quality Control,LCD,2,2,3,3,5,1,5,3,2,3,0,1,0,1,"King, Douglas M"
2023,Spring,2023-sp,IE,340,Human Factors,LEC,0,74,0,0,17,0,0,2,0,0,1,0,0,1,"Gupta, Avinash"
2023,Spring,2023-sp,IE,361,Production Planning & Control,LCD,3,11,19,13,14,8,4,4,1,0,0,0,0,1,"Wang, Qiong"
2023,Spring,2023-sp,IE,370,Stochastic Processes & Applic,LEC,2,17,8,4,8,8,5,9,8,2,2,1,0,1,"Stolyar, Aleksandr"
2023,Spring,2023-sp,IE,371,Simulation Modeling for IE,LCD,0,32,5,13,6,6,3,1,5,0,0,0,0,0,"Vogiatzis, Chrysafis"
2023,Spring,2023-sp,IE,420,Financial Engineering,OLC,3,19,22,13,2,0,0,0,0,0,0,0,0,0,"Lariviere, David"
2023,Spring,2023-sp,IE,511,Integer Programming,LCD,2,6,7,7,0,0,0,0,0,0,0,0,1,0,"Etesami, Seyed Rasoul"
2023,Spring,2023-sp,IE,525,Stochastic Calculus,LCD,2,10,7,3,4,5,0,0,0,0,0,0,0,0,"Sowers, Richard B"
2023,Spring,2023-sp,IE,525,Numerical Methods in Finance,ONL,1,11,9,1,3,0,0,2,0,0,0,0,0,0,"Che, Charles Y"
2023,Spring,2023-sp,IE,531,Algorithms for Data Analytics,LEC,2,3,10,12,10,1,0,0,0,0,0,0,0,0,"Sreenivas, Ramavarapu S"
2023,Spring,2023-sp,ME,170,Computer-Aided Design,LEC,70,45,14,2,1,2,0,0,0,0,0,0,0,0,"Philpott, Michael L"
2023,Spring,2023-sp,ME,199,Undergraduate Open Seminar,LBD,1,146,1,0,7,2,0,0,0,0,0,0,0,0,"Philpott, Michael L"
2023,Spring,2023-sp,ME,200,Thermodynamics,LEC,14,36,74,19,12,10,2,7,1,0,0,0,2,0,"Liebenberg, Leon"
2023,Spring,2023-sp,ME,200,Thermodynamics,LEC,3,41,37,16,36,21,0,2,0,0,0,0,1,0,"Lee, Tonghun"
2023,Spring,2023-sp,ME,270,Design for Manufacturability,LEC,7,35,29,18,15,7,1,4,2,0,1,0,0,0,"Flachsbart, Bruce R"
2023,Spring,2023-sp,ME,310,Fundamentals of Fluid Dynamics,LCD,9,14,6,14,11,5,4,3,3,0,4,0,1,0,"Feng, Jie"
2023,Spring,2023-sp,ME,310,Fundamentals of Fluid Dynamics,LCD,1,4,7,4,11,6,4,3,2,0,3,0,1,0,"Hilgenfeldt, Sascha"
2023,Spring,2023-sp,ME,320,Heat Transfer,LCD,1,3,3,2,5,4,1,5,1,1,0,1,0,0,"Pearlstein, Arne J"
2023,Spring,2023-sp,ME,320,Heat Transfer,LCD,3,12,5,11,15,5,10,3,0,0,2,0,1,0,"Miljkovic, Nenad"
2023,Spring,2023-sp,ME,330,Engineering Materials,LEC,7,22,19,12,10,2,1,1,1,0,0,0,1,1,"Saif, Md Taher A"
2023,Spring,2023-sp,ME,330,Engineering Materials,LEC,2,10,13,16,13,9,5,8,2,0,0,1,0,0,"Cai, Lili"
2023,Spring,2023-sp,ME,340,Dynamics of Mechanical Systems,LEC,17,25,4,6,4,1,0,3,0,0,1,0,0,0,"Colin Navarro, Guillermo"
2023,Spring,2023-sp,ME,340,Dynamics of Mechanical Systems,LEC,4,22,21,6,5,1,2,2,0,0,0,0,0,0,"Shao, Chenhui"
2023,Spring,2023-sp,ME,360,Signal Processing,LEC,8,18,16,13,10,2,0,0,0,0,0,0,0,0,"Chang, Heng-Sheng"
2023,Spring,2023-sp,ME,360,Signal Processing,LEC,7,29,8,7,1,3,2,0,2,1,0,1,0,0,"Bentsman, Joseph"
2023,Spring,2023-sp,ME,370,Mechanical Design I,LCD,11,32,30,12,11,4,2,2,1,2,1,0,0,0,"van der Zande, Arend"
2023,Spring,2023-sp,ME,371,Mechanical Design II,LCD,0,14,12,6,6,1,1,0,0,0,0,0,0,0,"Chang, Wayne"
2023,Spring,2023-sp,ME,371,Mechanical Design II,LCD,2,23,19,11,7,2,0,1,0,0,0,0,0,0,"Mercer, Brian S"
2023,Spring,2023-sp,ME,400,Energy Conversion Systems,LCD,7,11,23,10,9,11,4,2,2,0,0,0,0,1,"Liebenberg, Leon"
2023,Spring,2023-sp,ME,412,Numerical Thermo-Fluid Mechs,LCD,1,8,4,5,2,2,0,0,0,0,0,0,0,0,"Vanka, Surya P"
2023,Spring,2023-sp,ME,452,Num Control of Mfg Processes,LEC,1,21,1,0,5,2,0,1,0,0,0,0,0,0,"Ferreira, Placid M"
2023,Spring,2023-sp,ME,460,Industrial Control Systems,LCD,1,8,6,5,1,0,1,0,0,0,0,0,0,0,"Hovakimyan, Naira"
2023,Spring,2023-sp,ME,470,Senior Design Project,LEC,21,55,28,7,1,0,0,0,0,0,0,0,0,0,"Johnson, Blake E"
2023,Spring,2023-sp,ME,471,Finite Element Analysis,LCD,9,13,6,11,7,8,3,5,4,4,2,1,3,0,"Mercer, Brian S"
2023,Spring,2023-sp,ME,472,Introduction to Tribology,LCD,11,16,9,3,0,1,0,1,0,0,0,0,0,0,"Dunn, Alison C"
2023,Spring,2023-sp,ME,481,Whole-Body Musculoskel Biomech,LCD,21,9,0,0,3,0,0,0,0,0,0,0,0,0,"Kersh, Mariana E"
2023,Spring,2023-sp,ME,483,Mechanobiology,LEC,27,25,5,0,1,0,0,0,0,0,0,0,0,0,"Wang, Ning"
2023,Spring,2023-sp,ME,487,MEMS-NEMS Theory & Fabrication,LEC,2,7,10,2,1,2,1,3,0,0,0,0,0,0,"Mensing, Glennys A"
2023,Spring,2023-sp,ME,501,Combustion Fundamentals,LCD,1,5,5,4,4,2,0,0,0,0,0,0,1,1,"Glumac, Nick G"
2023,Spring,2023-sp,ME,598,Carbon Capture and Storage,LCD,13,7,0,2,0,0,0,0,0,0,0,0,0,0,"He, Jiajun"
2023,Spring,2023-sp,MSE,183,Introductory MatSE Laboratory,LBD,0,50,1,0,2,0,0,0,0,0,0,0,0,0,"Nagel, Laura"
2023,Spring,2023-sp,MSE,206,Mechanics for MatSE,LEC,17,11,11,5,4,2,4,1,3,1,1,0,2,0,"Krogstad, Jessica A"
2023,Spring,2023-sp,MSE,280,Engineering Materials,LCD,5,19,11,17,9,10,2,4,0,0,0,0,1,0,"Goodman, Matthew D"
2023,Spring,2023-sp,MSE,304,Electronic Properties of Matls,LCD,8,15,13,9,3,0,2,0,0,3,0,1,3,0,"Hoffmann, Axel F"
2023,Spring,2023-sp,MSE,308,Materials Laboratory II,LEC,2,31,14,2,1,0,0,0,0,0,2,1,6,0,"TerBush, Jessica"
2023,Spring,2023-sp,MSE,395,Materials Design,LEC,9,33,15,23,7,2,0,0,0,0,0,0,0,0,"Goodman, Matthew D"
2023,Spring,2023-sp,MSE,402,Kinetic Processes in Materials,LCD,3,16,6,12,6,3,0,3,5,0,0,0,0,0,"Evans, Christopher"
2023,Spring,2023-sp,MSE,405,Microstructure Determination,LEC,19,23,8,8,1,2,2,4,0,0,0,0,0,0,"Stinville, Jean Charles"
2023,Spring,2023-sp,MSE,441,Metals Processing,LCD,3,7,3,2,2,5,0,0,0,0,0,0,0,0,"Bellon, Pascal"
2023,Spring,2023-sp,MSE,450,Polymer Science & Engineering,LCD,3,20,3,4,9,1,4,0,0,0,1,0,0,0,"Chen, Qian"
2023,Spring,2023-sp,MSE,456,Mechanics of Composites,LCD,4,6,9,4,11,4,1,1,1,0,0,0,0,0,"Baur, Jeffery W"
2023,Spring,2023-sp,MSE,474,Biomaterials and Nanomedicine,LCD,6,8,14,4,0,0,0,0,0,0,0,0,0,0,"Wang, Hua"
2023,Spring,2023-sp,MSE,581,Advanced Electron Microscopy,LCD,4,7,9,4,4,0,0,0,0,0,0,0,0,0,"Zuo, Jian-Min"
2023,Spring,2023-sp,MSE,598,Machine Learning for MatSE,LCD,18,12,7,0,2,0,0,0,0,0,0,0,0,0,"Schleife, Andre"
2023,Spring,2023-sp,NPRE,101,Introduction to Energy Sources,LEC,1,15,3,6,11,3,2,1,0,2,2,0,2,0,"Connolly, Nicholas A"
2023,Spring,2023-sp,NPRE,199,Undergraduate Seminar,LCD,15,16,0,0,1,0,0,1,0,0,0,1,0,0,"Uddin, Rizwan"
2023,Spring,2023-sp,NPRE,247,Modeling Nuclear Energy System,LCD,1,3,2,3,5,2,2,1,1,2,1,0,0,0,"Munk, Madicken"
2023,Spring,2023-sp,NPRE,349,Intro to NPRE Heat Transfer,LCD,1,4,1,3,6,0,1,4,1,0,1,1,1,1,"Uddin, Rizwan"
2023,Spring,2023-sp,NPRE,402,Nuclear Power Engineering,LCD,4,34,21,25,17,10,1,3,0,0,0,0,0,0,"Ragheb, Magdi"
2023,Spring,2023-sp,NPRE,429,Plasma Engineering,LCD,1,9,2,2,7,1,1,0,1,0,0,0,0,0,"Ruzic, David N"
2023,Spring,2023-sp,NPRE,441,Radiation Protection,LCD,5,11,8,5,5,3,0,2,0,0,0,0,0,0,"Meng, Ling J"
2023,Spring,2023-sp,NPRE,442,Radioactive Waste Management,LCD,4,6,3,3,5,0,1,1,1,0,0,1,0,1,"Roy, William R"
2023,Spring,2023-sp,NPRE,451,NPRE Laboratory,LCD,2,2,5,3,3,1,4,0,0,1,0,0,0,1,"Di Fulvio, Angela"
2023,Spring,2023-sp,NPRE,455,Neutron Diffusion & Transport,LCD,0,11,2,4,8,2,2,0,1,0,1,1,2,1,"Kozlowski, Tomasz"
2023,Spring,2023-sp,NPRE,470,Fuel Cells & Hydrogen Sources,LCD,4,13,9,17,8,2,0,0,0,0,0,0,0,1,"Kim, Kyu Jung"
2023,Spring,2023-sp,NPRE,475,Wind Power Systems,LCD,18,25,17,21,4,0,1,0,1,0,0,0,0,0,"Ragheb, Magdi"
2023,Spring,2023-sp,NPRE,480,Energy and Security,LCD,2,24,10,6,1,0,0,0,0,0,0,0,0,1,"Buckley, Bryan D"
2023,Spring,2023-sp,NPRE,483,Seminar on Security,LCD,9,10,1,0,1,0,0,0,0,0,0,0,0,0,"Stubbins, James F"
2023,Spring,2023-sp,NPRE,521,Interact of Radiation w/Matter,LCD,6,11,4,1,0,0,0,0,0,0,0,0,0,0,"Bezryadin, Alexey"
2023,Spring,2023-sp,NPRE,526,Plasma-Material Interactions,LCD,0,17,2,1,0,0,0,1,0,0,0,0,0,1,"Curreli, Davide"
2023,Spring,2023-sp,PHYS,101,College Physics: Mech & Heat,LEC,26,9,8,7,15,9,11,10,9,7,4,3,0,0,"Ansell, Katherine A"
2023,Spring,2023-sp,PHYS,101,College Physics: Mech & Heat,LEC,36,29,11,8,18,17,14,15,12,8,5,5,1,0,"Ansell, Katherine A"
2023,Spring,2023-sp,PHYS,102,College Physics: E&M & Modern,LEC,11,37,21,18,23,14,9,7,6,2,1,0,0,0,"Holder, Gilbert"
2023,Spring,2023-sp,PHYS,102,College Physics: E&M & Modern,LEC,15,30,26,20,23,16,12,12,8,3,3,1,2,0,"Holder, Gilbert"
2023,Spring,2023-sp,PHYS,211,University Physics: Mechanics,LEC,46,46,34,27,30,23,20,20,19,8,7,6,3,0,"Stelzer, Timothy J"
2023,Spring,2023-sp,PHYS,211,University Physics: Mechanics,LEC,55,60,32,26,31,26,26,15,14,1,4,2,0,0,"Stelzer, Timothy J"
2023,Spring,2023-sp,PHYS,211,University Physics: Mechanics,LEC,50,54,36,28,24,27,20,25,10,9,7,3,2,0,"Tsokaros, Antonios"
2023,Spring,2023-sp,PHYS,211,University Physics: Mechanics,LEC,19,34,29,26,29,34,27,20,23,17,10,4,8,2,"Tsokaros, Antonios"
2023,Spring,2023-sp,PHYS,212,University Physics: Elec & Mag,LEC,58,38,22,26,24,17,12,15,10,10,3,6,4,2,"Kou, Angela"
2023,Spring,2023-sp,PHYS,212,University Physics: Elec & Mag,LEC,19,14,7,12,4,7,6,7,5,2,3,6,2,1,"Kwiat, Paul G"
2023,Spring,2023-sp,PHYS,212,University Physics: Elec & Mag,LEC,31,22,10,5,6,10,11,11,10,6,4,8,5,1,"Kwiat, Paul G"
2023,Spring,2023-sp,PHYS,213,Univ Physics: Thermal Physics,LEC,56,31,17,23,10,13,5,10,21,1,1,2,0,1,"Wagner, Lucas K"
2023,Spring,2023-sp,PHYS,213,Univ Physics: Thermal Physics,LEC,53,43,17,11,11,17,14,8,14,3,2,4,2,1,"Wagner, Lucas K"
2023,Spring,2023-sp,PHYS,213,Univ Physics: Thermal Physics,LEC,60,54,17,14,20,10,12,14,7,2,1,0,2,1,"Covey, Jacob P"
2023,Spring,2023-sp,PHYS,214,Univ Physics: Quantum Physics,LEC,42,44,21,8,13,7,9,12,3,1,1,1,0,0,"Covey, Jacob P"
2023,Spring,2023-sp,PHYS,214,Univ Physics: Quantum Physics,LEC,55,54,24,18,10,19,13,12,11,1,1,0,1,0,"Covey, Jacob P"
2023,Spring,2023-sp,PHYS,214,Univ Physics: Quantum Physics,LEC,50,30,22,11,15,8,8,6,12,2,2,2,2,0,"Wagner, Lucas K"
2023,Spring,2023-sp,PHYS,225,Relativity & Math Applications,LEC,18,16,17,16,16,14,8,7,3,2,3,0,1,0,"Kahn, Yonatan F"
2023,Spring,2023-sp,PHYS,280,Nuclear Weapons & Arms Control,LEC,10,20,5,2,8,1,1,0,1,0,1,1,0,0,"Grosse Perdekam, Matthias"
2023,Spring,2023-sp,PHYS,325,Classical Mechanics I,LEC,33,13,18,13,13,7,2,2,2,4,1,1,0,1,"Kuo, Eric P"
2023,Spring,2023-sp,PHYS,326,Classical Mechanics II,LEC,2,8,8,7,7,3,1,2,0,0,1,0,1,0,"Golding, Ido"
2023,Spring,2023-sp,PHYS,370,Intro to Quant Info and Comp,LEC,11,5,1,2,1,3,1,0,0,0,0,0,0,0,"Beck, Douglas H"
2023,Spring,2023-sp,PHYS,371,Design Like a Physicist,LAB,3,21,7,2,0,0,0,0,0,0,0,0,1,0,"Longo, Riccardo"
2023,Spring,2023-sp,PHYS,401,Classical Physics Lab,LEC,0,3,13,2,2,0,0,0,0,0,0,1,2,0,"Filippini, Jeffrey P"
2023,Spring,2023-sp,PHYS,403,Modern Experimental Physics,LAB,7,12,3,3,0,1,0,0,0,0,0,0,0,0,"Colla, Eugene V"
2023,Spring,2023-sp,PHYS,419,"Space, Time, and Matter-ACP",LEC,0,3,3,2,4,4,0,2,0,0,2,0,4,0,"Phillips, Philip W"
2023,Spring,2023-sp,PHYS,427,Thermal & Statistical Physics,OLC,9,9,10,9,6,5,1,0,0,3,0,1,0,0,"Dahmen, Karin A"
2023,Spring,2023-sp,PHYS,435,Electromagnetic Fields I,LEC,23,13,15,13,7,0,0,0,0,0,0,0,0,0,"Eckstein, James N"
2023,Spring,2023-sp,PHYS,436,Electromagnetic Fields II,LEC,7,20,1,2,12,3,0,7,0,0,1,0,0,0,"Abbamonte, Peter M"
2023,Spring,2023-sp,PHYS,460,Condensed Matter Physics,LEC,0,12,10,5,7,2,4,1,0,0,1,0,0,0,"Mahmood, Fahad"
2023,Spring,2023-sp,PHYS,470,Subatomic Physics,LEC,3,5,3,3,3,3,0,1,1,0,0,1,0,0,"Neubauer, Mark"
2023,Spring,2023-sp,PHYS,486,Quantum Physics I,LEC,4,9,8,9,5,10,3,2,2,0,0,0,0,0,"Faulkner, Thomas"
2023,Spring,2023-sp,PHYS,487,Quantum Physics II,LEC,6,15,11,8,2,3,4,2,2,2,0,1,2,0,"Madhavan, Vidya"
2023,Spring,2023-sp,PHYS,496,Communicating in Physics,LEC,4,11,5,1,0,0,0,0,0,0,0,0,0,0,"Elliott, Celia M"
2023,Spring,2023-sp,PHYS,560,Condensed Matter Physics I,LEC,9,11,2,2,0,0,0,0,0,0,0,0,0,0,"Hughes, Taylor L"
2023,Spring,2023-sp,SE,101,Engineering Graphics & Design,LEC,0,39,25,25,6,4,3,1,1,1,0,1,1,0,"Goldstein, Molly H"
2023,Spring,2023-sp,SE,101,Engineering Graphics & Design,LEC,0,32,31,16,14,3,2,1,5,0,1,0,0,0,"Goldstein, Molly H"
2023,Spring,2023-sp,SE,261,Business Side of Engineering,LCD,1,19,8,11,12,2,0,1,2,2,0,0,0,0,"Titone, Thomas A"
2023,Spring,2023-sp,SE,311,Engineering Design Analysis,LCD,6,7,4,6,8,15,5,4,0,0,6,0,1,2,"Reis, Henrique M"
2023,Spring,2023-sp,SE,312,Instrumentation and Test Lab,LEC,7,9,1,12,18,8,0,6,1,0,0,0,1,1,"Reis, Henrique M"
2023,Spring,2023-sp,SE,400,Engineering Law,LCD,0,20,14,12,6,1,0,1,0,0,0,0,0,0,"Barich, Joseph M"
2023,Spring,2023-sp,SE,411,Reliability Engineering,LEC,5,2,8,2,3,3,0,0,0,0,0,0,0,0,"Krishnan, Girish"
2023,Spring,2023-sp,SE,413,Engrg Design Optimization,LCD,0,11,7,3,3,1,2,0,1,1,1,1,0,0,"Allison, James"
2023,Spring,2023-sp,SE,422,Robot Dynamics and Control,LEC,7,18,7,5,3,4,0,1,1,0,0,0,0,0,"Yim, Justin K"
2023,Spring,2023-sp,SE,423,Mechatronics,LEC,2,24,3,3,7,3,0,0,0,0,0,0,0,0,"Block, Daniel J"
2023,Spring,2023-sp,SE,424,State Space Design for Control,LCD,1,10,6,5,25,8,4,6,1,0,0,0,0,0,"Shamma, Jeff S"
2023,Spring,2023-sp,SE,494,Senior Engineering Project I,LBD,0,37,8,5,3,2,0,0,0,0,0,0,0,0,"Titone, Thomas A"
2023,Spring,2023-sp,SE,494,Senior Engineering Project I,LBD,0,17,4,3,1,2,0,0,0,0,0,0,0,0,"Titone, Thomas A"
2023,Spring,2023-sp,SE,495,Senior Engineering Project II,SEM,16,40,5,9,7,2,0,2,0,0,1,0,0,0,"Titone, Thomas A"
2023,Spring,2023-sp,TAM,210,Introduction to Statics,LCD,39,48,17,12,8,6,1,3,2,0,1,0,1,0,"Juarez, Gabriel"
2023,Spring,2023-sp,TAM,211,Statics,LCD,15,24,20,8,12,2,4,8,4,3,2,1,2,0,"Juarez, Gabriel"
2023,Spring,2023-sp,TAM,212,Introductory Dynamics,LCD,23,28,16,30,28,33,16,21,9,3,3,1,4,0,"Chadha, Charul"
2023,Spring,2023-sp,TAM,212,Introductory Dynamics,LCD,29,35,24,24,43,21,17,20,7,3,10,1,4,1,"West, Matthew"
2023,Spring,2023-sp,TAM,251,Introductory Solid Mechanics,LEC,9,12,18,18,15,11,10,10,5,4,3,7,5,0,"Whitman, Joshua E"
2023,Spring,2023-sp,TAM,251,Introductory Solid Mechanics,LEC,20,49,22,20,28,16,7,14,9,2,1,2,1,1,"Chang, Wayne"
2023,Spring,2023-sp,TAM,252,Solid Mechanics Design,LCD,1,9,9,4,1,1,1,0,0,0,0,1,0,0,"Johnson, Blake E"
2023,Spring,2023-sp,TAM,335,Introductory Fluid Mechanics,LCD,10,8,5,3,3,2,1,1,3,0,0,0,3,0,"Tang, Ke"
2023,Spring,2023-sp,TAM,335,Introductory Fluid Mechanics,LCD,6,5,15,7,7,3,1,8,6,3,1,1,1,0,"Tang, Ke"
2023,Spring,2023-sp,TAM,412,Intermediate Dynamics,LCD,1,9,4,6,6,3,1,3,2,0,3,2,0,0,"Matlack, Kathryn"
2023,Spring,2023-sp,TAM,445,Continuum Mechanics,LCD,1,1,0,2,1,1,7,7,4,0,0,0,0,0,"Starzewski, Martin O"
2023,Spring,2023-sp,TAM,456,Experimental Stress Analysis,LBD,14,6,0,2,0,0,1,0,0,0,1,0,0,0,"Hutchens, Shelby"
2023,Spring,2023-sp,TE,100,Intro to ILEE,LCD,5,20,3,1,0,1,0,2,0,0,2,0,0,1,"Jahnke, Keilin T"
2023,Spring,2023-sp,TE,250,From Idea to Enterprise,LCD,6,18,5,2,1,1,0,0,2,0,0,0,0,0,"Karasek, Mark L"
2023,Spring,2023-sp,TE,333,"Creativity, Innovation, Vision",LCD,4,16,4,0,1,0,0,1,0,0,0,0,0,0,"Jahnke, Keilin T"
2023,Spring,2023-sp,TE,360,Lect in Engrg Entrepreneurship,LCD,41,4,5,1,3,2,2,0,1,1,0,0,2,0,"Wilson, Gerald O"
2023,Spring,2023-sp,TE,360,Lect in Engrg Entrepreneurship,LCD,10,23,2,1,0,0,0,0,0,0,0,0,0,0,"Singer, Andrew C"
2023,Spring,2023-sp,TE,401,Develop Breakthrough Projects,LCD,10,23,2,1,0,0,0,0,0,0,0,0,0,0,"Singer, Andrew C"
2023,Spring,2023-sp,TE,450,"Startups:Inc,Fund,Contracts,IP",LCD,0,7,9,6,1,1,0,0,0,0,0,0,0,0,"Barich, Joseph M"
2023,Spring,2023-sp,TE,460,Lect in Engrg Entrepreneurship,ONL,34,1,1,1,1,1,0,0,0,0,0,0,0,0,"Wilson, Gerald O"
2023,Spring,2023-sp,TE,510,Advanced Creativity,LCD,2,33,0,1,0,0,0,0,0,0,0,0,0,0,"Jahnke, Keilin T"
2022,Fall,2022-fa,ABE,100,Intro Agric & Biological Engrg,LEC,0,29,3,1,0,0,0,0,0,1,0,0,0,0,"Bhattarai, Rabin"
2022,Fall,2022-fa,ABE,232,Context Intl Interventions,LCD,13,9,5,4,2,2,3,2,0,0,0,0,1,1,"Witmer, Ann-Perry"
2022,Fall,2022-fa,ABE,430,Project Management,OLC,3,85,0,0,3,0,0,2,0,0,0,0,0,1,"Davidson, Paul C"
2022,Fall,2022-fa,ABE,488,Bioprocessing Biomass for Fuel,LEC,0,8,6,7,10,2,1,2,0,0,0,0,0,0,"Singh, Vijay"
2022,Fall,2022-fa,ABE,498,Eng Design for Solar SmartHome,LCD,1,16,5,1,0,0,0,0,0,0,0,0,0,0,"Wang, Xinlei"
2022,Fall,2022-fa,AE,100,Intro to Aerospace Engineering,LEC,38,27,10,2,5,2,1,0,0,1,0,0,0,0,"Zahedi Mehr, Negar"
2022,Fall,2022-fa,AE,100,Intro to Aerospace Engineering,LEC,27,42,7,1,2,1,0,0,0,0,0,0,1,0,"Wroblewski, Gabrielle E"
2022,Fall,2022-fa,AE,140,CAD,LBD,5,18,8,2,2,3,1,0,0,0,0,1,3,0,"Laystrom-Woodar, Julia K"
2022,Fall,2022-fa,AE,140,CAD,LBD,5,17,8,1,2,4,1,1,0,0,0,0,6,0,"Laystrom-Woodar, Julia K"
2022,Fall,2022-fa,AE,199,"Design, Build, Fly",LCD,4,14,6,3,0,0,0,0,0,0,0,0,1,0,"Merret, Jason M"
2022,Fall,2022-fa,AE,311,Incompressible Flow,LCD,16,37,27,15,8,4,2,2,0,0,1,0,0,0,"Villafane Roca, Laura"
2022,Fall,2022-fa,AE,312,Compressible Flow,LCD,0,15,1,2,5,2,1,1,0,0,1,0,1,0,"Stephani, Kelly"
2022,Fall,2022-fa,AE,321,Mechs of Aerospace Structures,LCD,4,8,5,10,26,11,8,15,5,0,8,4,9,0,"Baur, Jeffery W"
2022,Fall,2022-fa,AE,323,Applied Aerospace Structures,LCD,2,10,1,4,7,3,4,10,2,0,0,2,0,0,"Lambros, John"
2022,Fall,2022-fa,AE,352,Aerospace Dynamical Systems,LCD,51,36,8,2,2,1,0,0,0,0,0,0,0,0,"Eggl, Siegfried"
2022,Fall,2022-fa,AE,353,Aerospace Control Systems,LCD,8,6,1,3,4,2,0,6,2,0,2,1,6,0,"Ornik, Melkior"
2022,Fall,2022-fa,AE,370,Aerospace Numerical Methods,LCD,7,0,1,3,1,0,0,0,2,1,0,3,3,0,"Tran, Huy T"
2022,Fall,2022-fa,AE,402,Orbital Mechanics,LCD,24,29,10,4,7,4,1,1,1,0,1,0,2,0,"Woollands, Robyn M"
2022,Fall,2022-fa,AE,412,Viscous Flow & Heat Transfer,LCD,1,13,4,2,2,2,2,0,0,0,0,0,0,0,"Saxton-Fox, Theresa A"
2022,Fall,2022-fa,AE,416,Applied Aerodynamics,LCD,15,11,2,2,2,2,3,0,0,0,0,0,2,0,"Wroblewski, Gabrielle E"
2022,Fall,2022-fa,AE,433,Aerospace Propulsion,LCD,0,12,14,15,19,19,21,18,10,0,14,3,1,1,"Rovey, Joshua L"
2022,Fall,2022-fa,AE,442,Aerospace Systems Design I,LCD,1,4,5,3,11,4,4,6,1,2,0,2,0,0,"Merret, Jason M"
2022,Fall,2022-fa,AE,442,Aerospace Systems Design I,LCD,0,17,8,8,20,7,7,12,2,0,4,0,1,0,"Lembeck, Michael F"
2022,Fall,2022-fa,AE,460,Aerodynamics & Propulsion Lab,LCD,0,53,41,17,9,4,0,0,0,0,0,0,0,0,"Elliott, Gregory S"
